Num_Col1,Num_Col2,Num_Col3,Num_Col4,Num_Col5,Num_Col6,Num_Col7,Num_Col8,Num_Col9,Num_Col10,Num_Col11,Num_Col12,Num_Col13,Num_Col14,Num_Col15,Num_Col16,Num_Col17,Num_Col18,Num_Col19,Num_Col20,Num_Col21,Num_Col22,Num_Col23,Num_Col24,Num_Col25,Nom_Col26,Nom_Col27,Nom_Col28,Nom_Col29,Nom_Col30,Nom_Col31,Nom_Col32,Nom_Col33,Nom_Col34,Nom_Col35,Nom_Col36,Nom_Col37,Nom_Col38,Nom_Col39,Nom_Col40,Nom_Col41,Nom_Col42,Nom_Col43,Target (Col44)
0.043849350368689,0.014858688806738,-0.0064745258809628,-0.0340250229280693,NaN,0.0011384073456993,0.0674281389645259,0.0007764605914085,-9.869446560699645,-0.000140874057401,-0.009166976004839,NaN,-0.0210775406054357,0.1829724079409993,0.0088264005511768,-0.0019021181458496,0.000778532879676,0.0006848847237822,-0.0099382555006037,17.422826770707072,-6.039865804768823,-0.0013104577782622,-9.329792536840651,-4.74374075881086,-8.044332963632012,C0_c0,NaN,NaN,NaN,C4_c2,NaN,C6_c0,NaN,C8_c3,C9_c0,C10_c2,C11_c3,C12_c2,C13_c0,C14_c4,C15_c3,C16_c2,C17_c5,1
0.0255199933137292,0.0176511888621493,0.0596845476064463,-0.0658934644280084,0.0004147639055538,0.0008222081318718,0.0485726849889116,-0.0010492987527241,-0.598176775353487,-0.0017628891949217,NaN,0.3620821941060812,0.0092385621939004,-0.0099890709724498,0.0589431847166836,-0.0217515027872487,NaN,-0.0010517171612362,-5.677343685212843,NaN,6.571128502599256,-0.0001301429153045,7.558964288639483,4.420614593559923,7.707679110110826,C0_c0,C1_c8,C2_c2,NaN,C4_c2,C5_c0,C6_c1,C7_c0,C8_c2,C9_c2,C10_c3,C11_c4,C12_c6,C13_c4,NaN,C15_c5,C16_c0,C17_c2,0
0.033358479174273,0.0129197310088943,NaN,-0.0029424648564092,NaN,-0.0016339554144417,-0.1930598918644255,0.0008956530213098,NaN,0.0006931610440891,0.0013725416267503,NaN,0.007541875598239,0.0884820790622405,-0.0182322957434755,0.005334532360691,-0.0015459622887307,-0.0009681932700068,5.567333693817329,NaN,-4.708973941440226,-0.0019065135151544,-6.487497558408139,-16.55787438732457,6.867603805964394,C0_c0,C1_c7,C2_c0,C3_c7,C4_c2,C5_c0,C6_c1,C7_c0,C8_c0,C9_c2,C10_c0,C11_c5,C12_c5,C13_c0,C14_c6,C15_c3,NaN,C17_c3,0
0.0336126421637971,0.0122593336624734,0.0416128741464536,-0.119522200162233,0.0003903290775089,-0.000695938961047,-0.0447586998348674,0.0012110856822056,4.465445590791125,0.0032571301937862,-0.0088820660140241,-0.4171226892707769,0.0020390048544553,-0.0881922147676259,-0.1497237639801128,-0.0089106629172249,NaN,-0.0007624305572447,NaN,3.6333938267325534,-2.037567481411446,-0.0011631129257704,16.779877005759133,-16.19786276770136,-7.239227719609311,C0_c0,C1_c7,C2_c0,C3_c0,C4_c2,C5_c0,C6_c1,C7_c0,C8_c1,C9_c0,C10_c0,NaN,C12_c7,C13_c0,C14_c5,C15_c1,C16_c2,C17_c3,1
0.0039628278299006,0.0162629229390187,-0.1533865741007028,NaN,NaN,0.00053456478791,NaN,0.0009314175818096,2.8793199458912024,9.70048211166572e-05,0.0034703920107852,-0.6058095179019098,-0.0109170875134961,0.0051704988564529,0.0790517901066317,0.0064692754453716,0.0001534213433399,0.0011341345986704,1.8533672712813225,30.736972498198437,19.98261859977506,0.0004096609549555,3.202371619695639,-18.6763361183313,6.012978660345211,C0_c0,C1_c8,C2_c2,C3_c6,C4_c0,C5_c0,NaN,C7_c0,C8_c5,C9_c0,C10_c0,C11_c7,C12_c5,C13_c1,C14_c5,C15_c5,C16_c2,C17_c2,0
0.0284076053322375,0.0059405555122036,0.0070733171256562,0.0743536698897868,0.0003340841441249,0.001222803642169,0.054045941626059,NaN,-5.696158363842172,-0.0001525470413023,-0.0109912004966101,11.868019399361025,0.0064202048386391,-0.1597791286853657,0.0371768755623227,0.0058543667012017,-0.0002298730727606,-0.0021607339578621,-18.603397255286698,-8.027609397358185,2.855564997684218,NaN,-16.597339888516725,4.504114772565271,10.938538407431754,C0_c0,C1_c9,C2_c0,C3_c1,NaN,C5_c0,C6_c1,C7_c0,NaN,NaN,C10_c6,C11_c2,C12_c7,C13_c1,C14_c6,C15_c4,C16_c0,C17_c3,0
0.0211716960416193,0.0142646842304024,0.0344423921748471,-0.0478521577309462,0.0003823261518318,-0.0020673932044583,0.1493622361570144,0.0005209025154002,-8.072430983176224,0.0006421373469338,0.0024841158025143,-20.652517697236448,-0.002634425269978,NaN,-0.0378071388911459,0.0092783500726793,0.001590069036481,-0.0008005962047504,-1.0743236379197447,NaN,1.0912819977549006,1.7965351589272932e-05,-7.152348543716868,-6.289049892703923,-13.383999279160154,C0_c0,C1_c10,C2_c2,C3_c5,C4_c0,C5_c0,C6_c0,C7_c0,NaN,C9_c0,C10_c2,C11_c1,C12_c2,C13_c0,C14_c1,C15_c0,C16_c1,C17_c3,0
0.0693822299021926,0.0089379396822592,0.0458820514532631,-5.281232937535386,7.93881667422378e-05,0.0004438334785041,-0.0465003093143772,0.0015443325871477,-2.590393096663257,-0.0012063586424114,0.0086861487103068,2.933315508884616,-0.0047186402131442,-0.1033937168870574,NaN,0.0105679471767807,-0.0010485964650779,NaN,-3.616684500468446,0.9182888147613236,-18.677397756969743,0.0011619908435126,16.538576283358115,NaN,1.8432481842209647,C0_c3,C1_c2,C2_c1,C3_c1,NaN,C5_c0,C6_c0,C7_c0,C8_c3,C9_c2,C10_c4,C11_c3,C12_c3,C13_c1,C14_c2,C15_c1,NaN,C17_c6,1
0.0175881169533673,0.0120001737079499,0.0510331323893408,0.0039981059944395,0.0007227386022609,-0.0022148442760142,-0.0147219006839882,NaN,14.268572408006689,0.0011140087526562,0.0127413864353269,1.4807506723174022,0.0247928679330723,0.056961260491015,-0.1847821987012905,-0.00956904474051,-0.0002339398097519,0.001901734963334,2.0484132706448728,NaN,23.723230536449588,8.953454894715988e-06,3.542322395841823,-8.047561308791206,-4.624550085522893,C0_c0,C1_c10,C2_c2,C3_c0,C4_c0,C5_c0,C6_c1,C7_c0,C8_c4,C9_c1,C10_c4,NaN,NaN,C13_c0,C14_c7,C15_c3,C16_c2,C17_c7,1
0.0141294437243733,0.0286012155484248,-0.0071410461229259,0.0037636021548802,0.0003944510058303,-0.0016436043598157,-0.1844142683694495,NaN,3.99831691624047,-0.0004361320993056,-0.0141023261477385,4.320264118681126,-0.0091528754485528,0.0023648172561693,0.0135132733391147,-0.0014504649062483,-0.0005809808259827,-0.001260830621495,NaN,1.450026522062971,0.0118876753602995,0.0011170387125033,1.8165039606866769,-0.2608798517723691,20.670142866816377,NaN,C1_c7,C2_c2,C3_c1,C4_c0,C5_c2,C6_c1,C7_c0,C8_c1,C9_c2,C10_c4,C11_c1,C12_c3,C13_c4,C14_c1,NaN,C16_c1,C17_c6,0
0.0142372809128296,0.0247407815358887,-0.1305640778917254,-0.1430650123130843,NaN,-0.0015050895486164,0.0374327405825854,-0.0001773276084828,-13.349884513895404,0.0002396828482952,0.0061248122325096,24.757879172840216,-0.0075053929232074,0.0603330626096698,NaN,0.0002029420930598,-0.0006533925429721,-0.001536758543799,7.729899558153836,-7.281726334255189,1.4321323691821708,-0.0007461740046738,-6.968171624042586,NaN,7.054956596510843,C0_c0,C1_c8,C2_c1,C3_c4,C4_c1,C5_c0,NaN,C7_c0,C8_c7,C9_c2,C10_c5,C11_c5,C12_c6,C13_c4,NaN,C15_c5,C16_c2,C17_c5,0
NaN,0.0063639827838556,NaN,-0.0342234313422546,0.0005173379573183,0.0002635726437336,-0.0264239597770545,-0.0005519940643854,NaN,-0.0005769190393952,-0.004279532180609,NaN,1.9039724414312372e-05,0.0521937188873732,-0.0167699606706056,0.0158069161996074,NaN,0.0022881476285852,-1.3005822697153766,-5.917317145611911,5.795230737165735,0.0013854219036059,-1.058163785862607,6.139140376207365,2.5415141368333134,C0_c0,C1_c2,C2_c1,NaN,C4_c5,C5_c0,C6_c1,NaN,C8_c3,C9_c0,C10_c4,C11_c2,C12_c5,C13_c3,C14_c3,C15_c5,C16_c2,C17_c2,1
0.0230219729068359,0.0233389018269997,0.0073303070984762,0.0386480859742669,0.0004012369643029,-0.0020365334634794,-0.0859599829928838,0.0016537531360153,7.149463341481159,-0.0001313127904955,-0.0011472553612185,-2.3554005138137337,-0.0066786701028392,0.0552890889769183,-0.152140362200251,-0.0029979795008758,0.0005310252824349,0.0006981065811376,8.36472816094889,-1.7879323351925636,9.091076688467831,0.0002756178661418,16.27904770473115,NaN,1.8117265367359316,C0_c0,C1_c11,C2_c5,C3_c8,NaN,C5_c0,C6_c0,C7_c2,C8_c4,NaN,C10_c2,NaN,C12_c5,C13_c0,C14_c2,C15_c2,C16_c1,C17_c6,0
0.0274642367464814,0.0180168198351463,0.0128712820153099,-0.0106651169091502,NaN,-0.0003347055756189,-0.0592692014876193,0.0003198731320905,-13.559433619066333,-0.0005048074627455,0.0080638823292765,-8.767297849274824,0.0077290739050503,0.0442906321376219,0.122445152754104,-0.015291063229081,-0.0016274998622871,-0.0011300329419892,7.752502049219175,-3.722390691423573,0.9137334616590264,-0.0012101517849546,NaN,-13.559620762234951,7.0796093557245,C0_c0,C1_c6,C2_c0,NaN,C4_c0,C5_c0,NaN,C7_c0,C8_c7,NaN,C10_c5,C11_c0,C12_c2,C13_c2,C14_c5,C15_c0,NaN,C17_c3,0
0.0466049520108127,0.0200785809499181,0.0571250734800271,0.0702305861194127,0.0004012891270437,3.969298354193744e-06,-0.0500302170844298,-0.0004276577730248,-4.405500855524248,2.960462633023009e-05,-0.0087468900257465,-10.52381713155249,-0.0033825520542559,-0.0762621768632774,NaN,0.0006454918926538,NaN,-0.0011096455924369,-0.2439260803897606,NaN,NaN,0.0005592051180736,-11.859267502231363,NaN,-8.857865274440398,NaN,C1_c1,C2_c4,C3_c9,C4_c0,C5_c2,C6_c1,C7_c0,C8_c6,C9_c2,C10_c1,C11_c0,C12_c6,C13_c3,C14_c3,C15_c3,C16_c0,C17_c0,0
NaN,NaN,-0.0215121397638595,0.1478884984238272,0.0004095079745506,0.0004153662837112,0.0886900065857546,-2.5611673790659862e-05,-6.538887227014345,-0.0020410380241818,0.0233318633530422,5.552990578863989,NaN,-0.154646125061871,0.0044842118416611,0.0051474236745033,0.0002458992891811,0.0003484057195705,-2.545516033285628,7.067141183475086,-1.6907620853806544,0.0013742688136194,-0.518216109851382,5.971699943726332,3.269110556639842,C0_c0,C1_c6,C2_c1,C3_c4,C4_c1,C5_c0,C6_c0,NaN,C8_c2,C9_c2,C10_c5,C11_c4,C12_c0,C13_c2,C14_c1,C15_c0,C16_c0,C17_c3,0
0.0273785906530489,0.0020724818335913,-0.1060731608981142,0.0737764863388906,0.0003917096258807,0.0006391898870567,0.0880634290415672,0.0010545159690413,4.983910226344915,0.0001365163646536,-0.0059214258269067,-6.651324383216367,-0.0152174311415997,-0.0212188776036521,0.1289036773980671,0.009387005438527,0.0002541608095295,-0.0010178392997508,19.8494796712788,-13.440942673584964,-10.9952288181556,-0.0014952028958747,NaN,9.819392472936151,4.75685286385071,C0_c0,C1_c1,C2_c1,C3_c10,C4_c1,NaN,C6_c0,C7_c0,C8_c2,C9_c0,C10_c4,C11_c5,C12_c2,C13_c2,NaN,NaN,C16_c2,C17_c3,1
0.0510133558824014,0.0003641109008308,0.0416832877491527,0.1120981024224816,NaN,0.0011862324125192,0.082737163891588,0.0006350027944247,4.815183705699448,0.0006926186863586,-0.0042810720606204,-11.855763441378883,0.0195195728020691,0.1141182017215834,-0.0558675124980073,-0.0119322773661179,0.0010836039507591,0.0001802309542016,-0.7647198136346046,17.02369754116681,2.5904012331151742,NaN,5.154733150346025,11.010452921453398,5.128397147606616,NaN,C1_c10,C2_c1,C3_c1,C4_c1,NaN,C6_c0,C7_c0,C8_c6,C9_c0,C10_c0,NaN,C12_c7,C13_c4,NaN,C15_c0,C16_c1,C17_c5,1
0.0224892045096612,0.0004994013226033,-0.0311911023325849,-0.0321889459677004,0.000379854878339,-0.0006080336505706,0.0729906524984171,-0.000733379538194,6.776772396754003,-0.0003824423671609,-0.001782146697762,-2.8635257987454144,NaN,NaN,0.0042470433629807,-0.0042243640148072,-0.0005942620785491,-0.0005329935679758,NaN,3.5518960941745226,10.654097346857643,0.0003398906623975,2.824578704886058,-2.7706443936563847,3.064634104522164,C0_c5,NaN,C2_c5,C3_c9,NaN,C5_c1,C6_c1,C7_c1,C8_c1,C9_c3,C10_c6,C11_c8,C12_c5,C13_c3,C14_c0,C15_c0,C16_c0,C17_c4,0
0.0154752525252883,0.0265347834481982,0.0403002979357381,-0.0010225793464034,0.0004376427978361,0.0014489271482278,0.0369651618668936,-0.000907577496409,3.695767184391175,0.0003984540761745,-0.0015057682620917,1.5397319849855409,0.0044543863995008,0.0334199668010881,0.032251267704051,-0.0117306622763202,0.0007043488288485,-0.0006751592685134,-3.0537254414756503,-6.955273347085875,4.070701825797043,-0.0006151056962749,-22.25315975427218,-12.038846472749466,-7.411652840264118,C0_c0,C1_c12,C2_c2,C3_c6,C4_c0,C5_c0,C6_c0,C7_c2,C8_c4,C9_c1,C10_c5,C11_c4,C12_c4,C13_c0,NaN,C15_c4,C16_c0,C17_c3,0
0.0358071137542365,0.0152347621838211,-0.0332733132945341,0.1992199574835648,0.0003935461966145,-0.000700714447611,0.0150890890999556,NaN,-11.27668136871849,-0.0018780622196528,-0.0200565493496218,-11.330469824917914,NaN,0.0331608815982854,0.0148391474419647,-0.0197788652921415,-0.0001577966206541,NaN,7.536596545430606,14.185784188341488,9.588740689517026,0.0012589366117758,-1.5427541702028216,-10.09291654936348,24.20583821708192,C0_c0,C1_c6,C2_c1,C3_c5,C4_c1,C5_c2,C6_c0,C7_c0,C8_c3,C9_c3,C10_c3,C11_c7,C12_c0,C13_c3,C14_c7,NaN,C16_c0,NaN,0
0.0350110646268413,0.0160968258612664,0.1134525788713338,-0.1572827098378821,0.0004097489538328,-0.0002516132591095,-0.0050352259737838,-0.0001662230238854,-0.3351410377710687,-0.0015871459490042,0.0099596186138833,16.43074566643235,0.0008938261455792,NaN,-0.1096300399728344,-0.0025848963979522,-0.0013337859969071,0.0016742301229134,20.570795891705203,3.719430337852776,9.4336485860202,0.0001419750747058,9.864640446600871,14.55169068547817,-15.35359234961386,C0_c0,NaN,C2_c0,C3_c1,C4_c0,NaN,C6_c1,C7_c0,C8_c3,C9_c2,C10_c6,C11_c4,C12_c7,NaN,C14_c2,C15_c4,C16_c1,C17_c6,0
0.0194667741285265,0.0090333431466952,-0.0923526649781976,-0.0810046058277623,0.0003877907849417,-0.0017498789281125,0.1832377948132969,-0.0014605433808725,5.753049965391859,-3.641650947486085e-06,-0.0107992041249546,7.459389761673868,-0.0035299239942076,-0.0641636367677079,NaN,0.0022389249145452,0.0022702845422285,0.0007096956488652,NaN,NaN,9.851690790819704,NaN,2.560018744609565,-3.01774870012433,8.006688933899092,C0_c0,NaN,C2_c0,C3_c5,C4_c0,C5_c3,C6_c0,C7_c0,C8_c8,C9_c3,C10_c3,C11_c0,C12_c2,C13_c2,C14_c2,C15_c2,C16_c1,NaN,0
0.0383587522444755,0.0101581458854214,-0.1219761674388941,0.0962684196910709,0.0003971489147003,-0.0003280607569066,NaN,-0.0014078164854243,-12.429889415297012,0.0008844495107678,0.0149700498877209,-8.896977104569014,0.0012540630318522,0.0760073380489631,0.0210153318705164,0.022858558064051,0.0002352158805912,0.0017365871166844,-2.0483963448275992,-7.086499390767294,15.326061142776322,NaN,5.195607910280355,-4.416025498236543,NaN,C0_c0,C1_c1,C2_c1,C3_c6,NaN,C5_c0,C6_c1,C7_c0,C8_c0,C9_c2,C10_c5,C11_c0,C12_c6,C13_c0,C14_c6,C15_c2,C16_c0,C17_c5,1
0.0341709440031092,0.0297779064001257,-0.0825577089727289,-0.0112052481171245,0.000330423772378,-3.376950517110928e-05,-0.0041207352944973,NaN,-0.7217422269335193,-0.000741718523178,0.0009804029025488,-0.3390326744082393,-0.0026243125826408,-0.1451890586329151,-0.2301906725764683,-0.0023221882646296,-0.0012031204673939,NaN,-9.320490522244183,4.797708724680244,13.259169531153317,0.000796836602685,5.437209797480376,5.191712613154195,-11.220293936934418,C0_c3,NaN,C2_c2,C3_c6,C4_c3,C5_c0,NaN,C7_c0,NaN,C9_c3,C10_c5,NaN,C12_c3,C13_c4,C14_c4,C15_c1,C16_c0,C17_c7,0
0.0277351439643695,0.0138216380993832,0.0820878874116632,-0.0947422651048585,0.0004114785228954,NaN,-0.0431311993606882,0.0011420526043768,NaN,0.001128631783172,0.0084312501370573,-7.200608955925322,-0.0089065519428788,0.0199276614014133,-0.0003048790816703,-0.0048780714058,0.0013926657868181,-0.0004529122916948,-8.090685343964498,3.6401409292078872,1.9053069961346136,0.0014498904366573,3.5665885652493463,NaN,12.50089226461996,C0_c0,C1_c6,C2_c0,C3_c4,C4_c3,C5_c0,C6_c0,C7_c0,C8_c8,C9_c1,C10_c5,C11_c8,NaN,C13_c4,C14_c1,C15_c2,NaN,C17_c0,0
0.0347385075770647,0.0154580480409206,-0.7199817144141749,-0.0370201911058531,0.0005309677451455,0.0009360647350081,NaN,NaN,-5.3194145700696165,0.0002692665608184,-0.0069817525932442,3.5582112709183296,-0.0044104228833451,NaN,-0.0017695002496233,-0.0042224145775217,0.0009389146278526,-0.0006661895832151,10.135762152523991,8.17913150083925,-5.142156494683467,NaN,17.422252043408754,3.829357331974448,6.282261400863956,C0_c0,C1_c2,C2_c1,C3_c1,C4_c1,C5_c0,NaN,C7_c0,C8_c1,C9_c3,NaN,C11_c4,C12_c7,C13_c3,NaN,NaN,C16_c0,C17_c7,1
0.0552022137203605,0.0182162903637578,-0.0708796247959597,0.0301552833107867,0.0004905250825477,-6.760338066381832e-05,0.0380205737574794,-0.0006363332811449,0.6698709346879589,-0.0001247909776396,0.0051773058677988,NaN,0.0179099528522232,-0.0697396894921015,0.0151745343628081,0.0061665245269311,-0.0009161952425792,0.0005054531627614,6.844356358822691,12.21813912923875,1.8861315801178256,0.0006239060926219,5.349552916275549,0.5546184757711752,NaN,C0_c0,C1_c4,C2_c0,C3_c4,NaN,C5_c0,C6_c0,C7_c0,C8_c4,C9_c2,C10_c6,C11_c8,C12_c2,C13_c3,C14_c6,C15_c3,C16_c1,C17_c4,0
0.0056518992377388,0.0089421126972145,-0.0109229995010005,-0.0290258936545497,0.0003923845709351,-0.0003394516213267,-0.1029101979144598,0.0002837173444332,17.94744055757959,0.0010519405335405,-0.0087902718025695,-8.319916303769165,-0.0064505823534995,NaN,0.2659661006821957,-0.0156426588509974,0.0005724024341135,-0.0001936976314222,-6.062901840288054,-3.518867415138511,NaN,-0.0007562169943814,11.342008578834186,5.614267858955262,1.71422255706037,C0_c0,C1_c6,C2_c2,C3_c4,NaN,C5_c0,C6_c0,C7_c0,C8_c0,C9_c3,C10_c2,C11_c7,NaN,C13_c4,C14_c0,C15_c3,C16_c0,C17_c1,0
0.0331104375818882,0.0131426973549894,0.0294459942884575,-0.0678630206389696,0.0004098485760054,0.0005273869843747,0.002027435473628,-9.50246354248271e-05,2.564072373219516,NaN,-0.0053529710864865,-6.396222227724627,0.0151645693912215,NaN,-0.0491375282740805,0.0100717902073373,-9.872968984556123e-06,-0.0005710143953801,5.004379548797274,-0.6957337948307005,NaN,-0.0017882155540208,-1.8642912232495343,-2.151086532273323,2.120870269632498,NaN,C1_c1,C2_c0,NaN,C4_c0,C5_c0,C6_c1,C7_c0,C8_c0,C9_c1,C10_c3,C11_c4,C12_c5,NaN,C14_c2,C15_c3,C16_c0,C17_c0,0
0.0572853110107482,0.0116533757707276,-0.0833035385239863,-0.077246371568427,0.000294079103075,-0.0021706786041414,NaN,-0.0003292393616929,14.189638299645251,0.000940618017133,0.0017111773177759,7.175861073877168,0.00797534851342,-0.0856391793381639,0.1300333535460393,0.0101125517904616,7.463539076024533e-05,-0.0017642945768859,-0.7192455253297163,-0.7592005191284351,-8.702636886560956,-0.0008337006853895,3.3716157435331167,6.2455391938902425,-6.103225108926528,C0_c0,C1_c6,C2_c1,C3_c1,NaN,C5_c0,C6_c0,C7_c0,C8_c2,C9_c0,C10_c4,C11_c3,C12_c5,C13_c3,C14_c2,C15_c2,C16_c1,C17_c6,1
